"country_code","country_full","brand","model","num_ads","total_ads"
17,"germany","NISSAN","PULSAR",1318,5638816
17,"germany","MERCEDES_BENZ","GLB 250",1313,5638816
17,"germany","SUZUKI","GRAND VITARA",1308,5638816
17,"germany","BMW","M135",1307,5638816
17,"germany","AUDI","A2",1306,5638816
17,"germany","AUDI","RS E-TRON GT",1306,5638816
17,"germany","AUDI","S8",1300,5638816
17,"germany","BMW","220 ACTIVE TOURER",1296,5638816
17,"germany","MERCEDES_BENZ","A 140",1293,5638816
17,"germany","DACIA","BIGSTER",1290,5638816
17,"germany","VW","ID.BUZZ",1287,5638816
17,"germany","BMW","435",1284,5638816
17,"germany","BMW","114",1284,5638816
17,"germany","VOLVO","C40",1278,5638816
17,"germany","SUBARU","FORESTER",1278,5638816
17,"germany","CITROEN","C5 X",1277,5638816
17,"germany","MITSUBISHI","PAJERO",1276,5638816
17,"germany","BMW","M550",1276,5638816
17,"germany","HYUNDAI","GETZ",1258,5638816
17,"germany","MERCEDES_BENZ","EQV",1246,5638816
17,"germany","MERCEDES_BENZ","230",1241,5638816
17,"germany","MERCEDES_BENZ","CLK 320",1238,5638816
17,"germany","LAMBORGHINI","URUS",1235,5638816
17,"germany","TESLA","MODEL S",1230,5638816
17,"germany","FIAT","TALENTO",1228,5638816
17,"germany","VOLVO","V50",1228,5638816
17,"germany","MERCEDES_BENZ","S 450",1225,5638816
17,"germany","AUDI","80",1222,5638816
17,"germany","PEUGEOT","E-208",1218,5638816
17,"germany","MERCEDES_BENZ","EQB 350",1212,5638816
17,"germany","SKODA","ELROQ",1204,5638816
17,"germany","ALFA_ROMEO","JUNIOR",1200,5638816
17,"germany","MERCEDES_BENZ","GLB 180",1199,5638816
17,"germany","MERCEDES_BENZ","ML 320",1197,5638816
17,"germany","MERCEDES_BENZ","CLE 300",1194,5638816
17,"germany","MERCEDES_BENZ","280",1191,5638816
17,"germany","MERCEDES_BENZ","GLE 450 AMG",1186,5638816
17,"germany","MERCEDES_BENZ","300",1185,5638816
17,"germany","BMW","328",1182,5638816
17,"germany","MERCEDES_BENZ","GLK 350",1179,5638816
17,"germany","MERCEDES_BENZ","SL 350",1172,5638816
17,"germany","RENAULT","R 5",1169,5638816
17,"germany","MINI","JOHN_COOPER_WORKS",1166,5638816
17,"germany","MERCEDES_BENZ","GLC 350",1156,5638816
17,"germany","MITSUBISHI","L200",1152,5638816
17,"germany","BMW","840",1147,5638816
17,"germany","VW","PASSAT CC",1144,5638816
17,"germany","TOYOTA","COROLLA CROSS",1144,5638816
17,"germany","KIA","EV3",1131,5638816
17,"germany","MERCEDES_BENZ","EQC 400",1125,5638816
17,"germany","MERCEDES_BENZ","EQT",1120,5638816
17,"germany","MINI","COUNTRYMAN",1111,5638816
17,"germany","BMW","M340I",1106,5638816
17,"germany","TOYOTA","COROLLA VERSO",1105,5638816
17,"germany","NISSAN","NV200",1101,5638816
17,"germany","KIA","OTHERS",1100,5638816
17,"germany","FIAT","OTHERS",1096,5638816
17,"germany","HONDA","ACCORD",1094,5638816
17,"germany","MITSUBISHI","LANCER",1094,5638816
17,"germany","MERCEDES_BENZ","E 500",1082,5638816
17,"germany","MERCEDES_BENZ","CLE 220",1075,5638816
17,"germany","VW","PHAETON",1072,5638816
17,"germany","DODGE","DURANGO",1063,5638816
17,"germany","NISSAN","PRIMASTAR",1062,5638816
17,"germany","MERCEDES_BENZ","EQE 350",1062,5638816
17,"germany","TOYOTA","BZ4X",1060,5638816
17,"germany","RENAULT","RAFALE",1056,5638816
17,"germany","VW","T5 CALIFORNIA",1054,5638816
17,"germany","HYUNDAI","H-1",1051,5638816
17,"germany","MERCEDES_BENZ","GLC 450",1042,5638816
17,"germany","MERCEDES_BENZ","EQC",1041,5638816
17,"germany","VOLVO","S90",1039,5638816
17,"germany","MERCEDES_BENZ","SLK 230",1038,5638816
17,"germany","MASERATI","LEVANTE",1035,5638816
17,"germany","BMW","X4 M40",1025,5638816
17,"germany","BMW","M240I",1022,5638816
17,"germany","BMW","430 GRAN COUPE",1019,5638816
17,"germany","MERCEDES_BENZ","E 240",1002,5638816
17,"germany","MERCEDES_BENZ","CLA 220 SHOOTING BRAKE",966,5638816
17,"germany","RENAULT","SYMBIOZ",963,5638816
17,"germany","MASERATI","GHIBLI",961,5638816
17,"germany","CITROEN","C2",959,5638816
17,"germany","MERCEDES_BENZ","G 400",959,5638816
17,"germany","AUDI","RS Q3",951,5638816
17,"germany","BMW","225 ACTIVE TOURER",944,5638816
17,"germany","ALFA_ROMEO","SPIDER",940,5638816
17,"germany","AUDI","RS7",937,5638816
17,"germany","AUDI","TTS",936,5638816
17,"germany","BMW","240",926,5638816
17,"germany","MAZDA","CX-80",925,5638816
17,"germany","FIAT","PUNTO EVO",922,5638816
17,"germany","MINI","COOPER_S_COUNTRYMAN",922,5638816
17,"germany","MINI","COOPER SE COUNTRYMAN",916,5638816
17,"germany","AUDI","S7",914,5638816
17,"germany","VW","T4 CARAVELLE",906,5638816
17,"germany","MG","EHS",905,5638816
17,"germany","CHEVROLET","MATIZ",900,5638816
17,"germany","MERCEDES_BENZ","CLE 53 AMG",895,5638816
17,"germany","VW","T4__MODEL_OTHER",895,5638816
17,"germany","ALFA_ROMEO","MITO",894,5638816
17,"germany","CHEVROLET","AVEO",894,5638816
17,"germany","VW","BORA",890,5638816
17,"germany","SUZUKI","SPLASH",888,5638816
17,"germany","MERCEDES_BENZ","GLS 450",884,5638816
17,"germany","MINI","COOPER_COUNTRYMAN",880,5638816
17,"germany","AUDI","RSQ8",871,5638816
17,"germany","AUDI","TT RS",866,5638816
17,"germany","VOLVO","V60 CROSS COUNTRY",848,5638816
17,"germany","MERCEDES_BENZ","S 560",843,5638816
17,"germany","VW","T6.1 KOMBI",835,5638816
17,"germany","OPEL","OTHERS",829,5638816
17,"germany","KIA","OPTIMA",828,5638816
17,"germany","MERCEDES_BENZ","EQA",825,5638816
17,"germany","MERCEDES_BENZ","CL 500",823,5638816
17,"germany","MERCEDES_BENZ","GLK 250",819,5638816
17,"germany","PORSCHE","993",819,5638816
17,"germany","MINI","COOPER_CLUBMAN",813,5638816
17,"germany","NISSAN","QASHQAI+2",810,5638816
17,"germany","DODGE","CHARGER",807,5638816
17,"germany","PORSCHE","964",805,5638816
17,"germany","BMW","220 GRAN TOURER",801,5638816
17,"germany","BMW","I7",800,5638816
17,"germany","BMW","528",800,5638816
17,"germany","MERCEDES_BENZ","S 320",799,5638816
17,"germany","MERCEDES_BENZ","GLS 350",795,5638816
17,"germany","LAND_ROVER","FREELANDER",792,5638816
17,"germany","MERCEDES_BENZ","GLS 400",785,5638816
17,"germany","AUDI","SQ2",781,5638816
17,"germany","MERCEDES_BENZ","CLS 400",774,5638816
17,"germany","BMW","125",766,5638816
17,"germany","MERCEDES_BENZ","SL 280",764,5638816
17,"germany","SEAT","EXEO",752,5638816
17,"germany","MERCEDES_BENZ","EQS SUV",752,5638816
17,"germany","CHEVROLET","CRUZE",747,5638816
17,"germany","FIAT","FIORINO",746,5638816
17,"germany","FORD","F 150",745,5638816
17,"germany","BMW","M340D",739,5638816
17,"germany","VOLVO","V90 CROSS COUNTRY",736,5638816
17,"germany","SUZUKI","SWACE",736,5638816
17,"germany","BMW","545",735,5638816
17,"germany","MAXUS","EDELIVER 9",734,5638816
17,"germany","BMW","223",734,5638816
17,"germany","MERCEDES_BENZ","250",728,5638816
17,"germany","BMW","320 GRAN TURISMO",728,5638816
17,"germany","BMW","Z4 M40I",725,5638816
17,"germany","MERCEDES_BENZ","SL 320",722,5638816
17,"germany","CITROEN","C3 PICASSO",722,5638816
17,"germany","MERCEDES_BENZ","SL 300",716,5638816
17,"germany","BMW","M8",716,5638816
17,"germany","VOLVO","V60 CC",716,5638816
17,"germany","TESLA","MODEL X",716,5638816
17,"germany","BMW","XM",715,5638816
17,"germany","BENTLEY","CONTINENTAL GT",714,5638816
17,"germany","BMW","235",710,5638816
17,"germany","HYUNDAI","OTHERS",706,5638816
17,"germany","VW","T4",705,5638816
17,"germany","AUDI","CABRIOLET",701,5638816
17,"germany","CITROEN","C4 SPACETOURER",700,5638816
17,"germany","MINI","JOHN_COOPER_WORKS_CABRIO",700,5638816
17,"germany","VW","T6.1 CARAVELLE",697,5638816
17,"germany","PEUGEOT","407",697,5638816
17,"germany","BMW","650",695,5638816
17,"germany","AUDI","RSQ3",694,5638816
17,"germany","KIA","STINGER",693,5638816
17,"germany","MAN","TGE",693,5638816
17,"germany","FIAT","FREEMONT",691,5638816
17,"germany","JAGUAR","I-PACE",684,5638816
17,"germany","BMW","X3 M",684,5638816
17,"germany","MERCEDES_BENZ","GLB 35 AMG",682,5638816
17,"germany","CHEVROLET","ORLANDO",675,5638816
17,"germany","JAGUAR","XJ",675,5638816
17,"germany","SEAT","TOLEDO",665,5638816
17,"germany","NISSAN","NV300",665,5638816
17,"germany","MERCEDES_BENZ","CLK 230",649,5638816
17,"germany","BYD","ATTO 3",649,5638816
17,"germany","MITSUBISHI","ECLIPSE",646,5638816
17,"germany","TOYOTA","IQ",634,5638816
17,"germany","BMW","X4 M",634,5638816
17,"germany","FIAT","124 SPIDER",628,5638816
17,"germany","OPEL","SIGNUM",628,5638816
17,"germany","SUZUKI","ALTO",627,5638816
17,"germany","HYUNDAI","INSTER",626,5638816
17,"germany","MERCEDES_BENZ","E 230",625,5638816
17,"germany","AUDI","Q6",623,5638816
17,"germany","MERCEDES_BENZ","C 230",622,5638816
17,"germany","BMW","230",621,5638816
17,"germany","MERCEDES_BENZ","GLE 43 AMG",615,5638816
17,"germany","MERCEDES_BENZ","CLS 450",613,5638816
17,"germany","PEUGEOT","RCZ",611,5638816
17,"germany","VOLVO","C30",600,5638816
17,"germany","MINI","COOPER_S_CLUBMAN",599,5638816
17,"germany","BMW","216 ACTIVE TOURER",595,5638816
17,"germany","BMW","323",593,5638816
17,"germany","MERCEDES_BENZ","C 320",589,5638816
17,"germany","FIAT","BRAVO",586,5638816
17,"germany","MERCEDES_BENZ","SLK 350",584,5638816
17,"germany","OPEL","OMEGA",583,5638816
17,"germany","MINI","ONE_CABRIO",581,5638816
17,"germany","VW","T4 CALIFORNIA",581,5638816
17,"germany","BMW","M235I",572,5638816
17,"germany","HYUNDAI","NEXO",569,5638816
17,"germany","BENTLEY","CONTINENTAL GTC",565,5638816
17,"germany","BMW","630",565,5638816
17,"germany","ABARTH","500",564,5638816
17,"germany","VW","T7 TRANSPORTER",561,5638816
17,"germany","FIAT","GRANDE PANDA",561,5638816
17,"germany","MERCEDES_BENZ","B 150",557,5638816
17,"germany","MERCEDES_BENZ","S 600",556,5638816
17,"germany","BMW","223 ACTIVE TOURER",554,5638816
17,"germany","AUDI","100",553,5638816
17,"germany","PORSCHE","928",548,5638816
17,"germany","CITROEN","C4 X",547,5638816
17,"germany","MINI","COOPER_D",546,5638816
17,"germany","NISSAN","PATHFINDER",546,5638816
17,"germany","MAXUS","DELIVER 9",546,5638816
17,"germany","SUZUKI","OTHERS",544,5638816
17,"germany","MERCEDES_BENZ","C 280",543,5638816
17,"germany","CITROEN","XSARA PICASSO",541,5638816
17,"germany","JAGUAR","S-TYPE",532,5638816
17,"germany","VW","T6__MODEL_OTHER",529,5638816
17,"germany","MERCEDES_BENZ","G 450",527,5638816
17,"germany","NISSAN","ARIYA",526,5638816
17,"germany","MASERATI","QUATTROPORTE",524,5638816
17,"germany","SAAB","9-3",523,5638816
17,"germany","PEUGEOT","1007",522,5638816
17,"germany","MERCEDES_BENZ","CLS 53 AMG",519,5638816
17,"germany","BMW","M6",519,5638816
17,"germany","MERCEDES_BENZ","CLE 450",518,5638816
17,"germany","VW","TRANSPORTER",515,5638816
17,"germany","FORD","OTHERS",514,5638816
17,"germany","NISSAN","ALMERA",514,5638816
17,"germany","TOYOTA","VERSO-S",512,5638816
17,"germany","CITROEN","DS4",510,5638816
17,"germany","SUBARU","XV",510,5638816
17,"germany","FORD","BRONCO",506,5638816
17,"germany","MERCEDES_BENZ","GL 350",505,5638816
17,"germany","MERCEDES_BENZ","ML 250",505,5638816
17,"germany","MERCEDES_BENZ","CLS 500",504,5638816
17,"germany","SUZUKI","CELERIO",504,5638816
17,"germany","NISSAN","PIXO",503,5638816
17,"germany","VOLVO","C70",503,5638816
17,"germany","FIAT","QUBO",501,5638816
17,"germany","BYD","SEAL U",495,5638816
17,"germany","BENTLEY","BENTAYGA",494,5638816
17,"germany","ABARTH","595",492,5638816
17,"germany","TOYOTA","SUPRA",491,5638816
17,"germany","SSANGYONG","KORANDO",485,5638816
17,"germany","MERCEDES_BENZ","SL 55 AMG",481,5638816
17,"germany","BMW","428",480,5638816
17,"germany","MINI","ONE_CLUBMAN",476,5638816
17,"germany","NISSAN","NV400",474,5638816
17,"germany","MERCEDES_BENZ","ML 280",471,5638816
17,"germany","MERCEDES_BENZ","B 160",471,5638816
17,"germany","MERCEDES_BENZ","SL 43 AMG",470,5638816
17,"germany","MERCEDES_BENZ","R 350",469,5638816
17,"germany","BMW","X6 M50",469,5638816
17,"germany","MAZDA","CX-7",463,5638816
17,"germany","MERCEDES_BENZ","350",462,5638816
17,"germany","NISSAN","PRIMERA",461,5638816
17,"germany","HONDA","E",457,5638816
17,"germany","OPEL","ROCKS-E",452,5638816
17,"germany","JAGUAR","X-TYPE",451,5638816
17,"germany","HYUNDAI","MATRIX",449,5638816
17,"germany","RENAULT","EXPRESS",449,5638816
17,"germany","HONDA","ZR-V",449,5638816
17,"germany","HYUNDAI","ATOS",448,5638816
17,"germany","MASERATI","GRECALE",447,5638816
17,"germany","MERCEDES_BENZ","CLA 45 AMG SHOOTING BRAKE",447,5638816
17,"germany","LADA","NIVA",447,5638816
17,"germany","ALPINA","B3",446,5638816
17,"germany","ASTON_MARTIN","DBX",446,5638816
17,"germany","MERCEDES_BENZ","SLK 250",445,5638816
17,"germany","KIA","NIRO EV",444,5638816
17,"germany","FERRARI","ROMA",438,5638816
17,"germany","VOLVO","S80",431,5638816
17,"germany","BMW","X5 M",429,5638816
17,"germany","RENAULT","R 4",427,5638816
17,"germany","MERCEDES_BENZ","ML 270",425,5638816
17,"germany","JEEP","OTHERS",425,5638816
17,"germany","BMW","123",424,5638816
17,"germany","VW","LT",423,5638816
17,"germany","VOLVO","OTHERS",420,5638816
17,"germany","BMW","Z4 M",419,5638816
17,"germany","MINI","JOHN_COOPER_WORKS_COUNTRYMAN",419,5638816
17,"germany","LAMBORGHINI","HURAC<U+00C1>N",417,5638816
17,"germany","BMW","745",415,5638816
17,"germany","NISSAN","MURANO",413,5638816
17,"germany","SSANGYONG","REXTON",413,5638816
17,"germany","BMW","X6 M",412,5638816
17,"germany","MERCEDES_BENZ","X 250",411,5638816
17,"germany","MAZDA","323",408,5638816
17,"germany","VW","T3",407,5638816
17,"germany","KIA","E-NIRO",407,5638816
17,"germany","MASERATI","GRANTURISMO",406,5638816
17,"germany","SKODA","OTHERS",405,5638816
17,"germany","FORD","CAPRI",398,5638816
17,"germany","MERCEDES_BENZ","C 240",397,5638816
17,"germany","SUZUKI","ACROSS",395,5638816
17,"germany","MINI","COOPER_SD",394,5638816
17,"germany","MERCEDES_BENZ","500",394,5638816
17,"germany","MERCEDES_BENZ","CLS 63 AMG",392,5638816
17,"germany","MERCEDES_BENZ","CLC",391,5638816
17,"germany","CITROEN","2CV",389,5638816
17,"germany","LYNK_AND_CO","01",388,5638816
17,"germany","JAGUAR","XK",388,5638816
17,"germany","PORSCHE","944",388,5638816
17,"germany","FORD","ESCORT",387,5638816
17,"germany","OPEL","KADETT",387,5638816
17,"germany","MERCEDES_BENZ","GLE 250",384,5638816
17,"germany","JAGUAR","XKR",383,5638816
17,"germany","SEAT","AROSA",381,5638816
17,"germany","SUBARU","IMPREZA",380,5638816
17,"germany","FERRARI","OTHERS",375,5638816
17,"germany","MERCEDES_BENZ","E 43 AMG",373,5638816
17,"germany","FORD","STREETKA",372,5638816
17,"germany","KIA","EV9",372,5638816
17,"germany","SUBARU","OUTBACK",371,5638816
17,"germany","MERCEDES_BENZ","SL 560",369,5638816
17,"germany","MERCEDES_BENZ","A 190",369,5638816
17,"germany","SSANGYONG","TIVOLI",366,5638816
17,"germany","FERRARI","812",366,5638816
17,"germany","BENTLEY","FLYING SPUR",365,5638816
17,"germany","VW","T5",365,5638816
17,"germany","MERCEDES_BENZ","CLK 240",365,5638816
17,"germany","MINI","COOPER C",365,5638816
17,"germany","VW","T5 KOMBI",364,5638816
17,"germany","MERCEDES_BENZ","GLE 500",360,5638816
17,"germany","MAZDA","2 HYBRID",360,5638816
17,"germany","MERCEDES_BENZ","X 350",360,5638816
17,"germany","MERCEDES_BENZ","GLA 45 AMG",357,5638816
17,"germany","ISUZU","D-MAX",357,5638816
17,"germany","SEAT","ALTEA XL",357,5638816
17,"germany","MERCEDES_BENZ","VANEO",356,5638816
17,"germany","DAIHATSU","SIRION",354,5638816
17,"germany","BMW","635",352,5638816
17,"germany","BMW","IX2",348,5638816
17,"germany","MINI","COOPER_D_COUNTRYMAN",345,5638816
17,"germany","CITROEN","<U+00CB>-C4",343,5638816
17,"germany","TOYOTA","GT86",341,5638816
17,"germany","MERCEDES_BENZ","GL 500",341,5638816
17,"germany","MERCEDES_BENZ","SLC 200",341,5638816
17,"germany","BMW","140",341,5638816
17,"germany","MERCEDES_BENZ","S 300",338,5638816
17,"germany","TOYOTA","MIRAI",337,5638816
17,"germany","CITROEN","C8",335,5638816
17,"germany","MINI","COOPER_SD_COUNTRYMAN",334,5638816
17,"germany","CITROEN","E-C4 ELECTRIC",333,5638816
17,"germany","FORD","RANGER RAPTOR",333,5638816
17,"germany","ABARTH","595C",331,5638816
17,"germany","MERCEDES_BENZ","GLA 35 AMG",330,5638816
17,"germany","MERCEDES_BENZ","GLK 200",330,5638816
17,"germany","TOYOTA","AURIS TOURING SPORTS",328,5638816
17,"germany","VW","T3 MULTIVAN",327,5638816
17,"germany","MERCEDES_BENZ","560",324,5638816
17,"germany","MERCEDES_BENZ","GLS 63 AMG",323,5638816
17,"germany","FIAT","NEW PANDA",322,5638816
17,"germany","ASTON_MARTIN","V8",320,5638816
17,"germany","RENAULT","GRAND MODUS",320,5638816
17,"germany","VOLVO","XC 70",319,5638816
17,"germany","MERCEDES_BENZ","G 300",317,5638816
17,"germany","VW","T5_KOMBI",316,5638816
17,"germany","JAGUAR","E-TYPE",314,5638816
17,"germany","VW","T5__MODEL_OTHER",311,5638816
17,"germany","MITSUBISHI","PLUG-IN HYBRID OUTLANDER",310,5638816
17,"germany","SUZUKI","BALENO",309,5638816
17,"germany","CITROEN","DS",309,5638816
17,"germany","VOLVO","EX90",308,5638816
17,"germany","LAMBORGHINI","HURACAN",308,5638816
17,"germany","MINI","ONE_COUNTRYMAN",305,5638816
17,"germany","VOLVO","XC70",305,5638816
17,"germany","CITROEN","OTHERS",301,5638816
17,"germany","MERCEDES_BENZ","320",300,5638816
17,"germany","BENTLEY","CONTINENTAL",300,5638816
17,"germany","OPEL","GT",300,5638816
17,"germany","MERCEDES_BENZ","CLS 320",299,5638816
17,"germany","MERCEDES_BENZ","SLK 280",299,5638816
17,"germany","MERCEDES_BENZ","180",298,5638816
17,"germany","RENAULT","TWIZY",297,5638816
17,"germany","BMW","760",296,5638816
17,"germany","MERCEDES_BENZ","GLK 320",296,5638816
17,"germany","KIA","CARNIVAL",292,5638816
17,"germany","MERCEDES_BENZ","R 320",292,5638816
17,"germany","PEUGEOT","807",291,5638816
17,"germany","MERCEDES_BENZ","ML 63 AMG",291,5638816
17,"germany","VW","T4_KOMBI",290,5638816
17,"germany","CHEVROLET","KALOS",289,5638816
17,"germany","LAMBORGHINI","AVENTADOR",288,5638816
17,"germany","NISSAN","370Z",288,5638816
17,"germany","ABARTH","595 COMPETIZIONE",288,5638816
17,"germany","BMW","X5 M60",288,5638816
17,"germany","MERCEDES_BENZ","GLS 63",287,5638816
17,"germany","ALFA_ROMEO","SPRINT",286,5638816
17,"germany","MINI","COOPER_D_CLUBMAN",286,5638816
17,"germany","FORD","FOCUS C-MAX",285,5638816
17,"germany","MERCEDES_BENZ","450",283,5638816
17,"germany","VOLVO","S40",283,5638816
17,"germany","MERCEDES_BENZ","CLS 350 SHOOTING BRAKE",282,5638816
17,"germany","FERRARI","296 GTB",282,5638816
17,"germany","BMW","216 GRAN TOURER",280,5638816
17,"germany","JAGUAR","XK8",279,5638816
17,"germany","MERCEDES_BENZ","E 270",278,5638816
17,"germany","VOLVO","EX40",278,5638816
17,"germany","BMW","440 GRAN COUPE",278,5638816
17,"germany","BMW","850",278,5638816
17,"germany","MERCEDES_BENZ","GLE 580",277,5638816
17,"germany","ASTON_MARTIN","V8 VANTAGE",273,5638816
17,"germany","CHEVROLET","TRAX",273,5638816
17,"germany","MERCEDES_BENZ","ML 500",272,5638816
17,"germany","SUBARU","LEGACY",271,5638816
17,"germany","FIAT","ULYSSE",270,5638816
17,"germany","VW","T7 CARAVELLE",270,5638816
17,"germany","MERCEDES_BENZ","EQE 500",270,5638816
17,"germany","MINI","ACEMAN",270,5638816
17,"germany","MG","MARVEL R",270,5638816
17,"germany","CHRYSLER","300C",268,5638816
17,"germany","FIAT","SEDICI",268,5638816
17,"germany","SUZUKI","WAGON R+",267,5638816
17,"germany","AUDI","Q6 E-TRON",267,5638816
17,"germany","FORD","TAUNUS",265,5638816
17,"germany","BMW","I8",264,5638816
17,"germany","MERCEDES_BENZ","CE 300",262,5638816
17,"germany","PORSCHE","356",262,5638816
17,"germany","ALFA_ROMEO","ALFA 159",262,5638816
17,"germany","ASTON_MARTIN","DB11",261,5638816
17,"germany","MERCEDES_BENZ","CE 230",261,5638816
17,"germany","HYUNDAI","GRAND SANTA FE",259,5638816
17,"germany","JEEP","GLADIATOR",259,5638816
17,"germany","MINI","JOHN_COOPER_WORKS_CLUBMAN",259,5638816
17,"germany","MERCEDES_BENZ","G 230",259,5638816
17,"germany","FERRARI","PUROSANGUE",259,5638816
17,"germany","VW","POLO CROSS",258,5638816
17,"germany","MERCEDES_BENZ","CLK 280",257,5638816
17,"germany","CITROEN","NEMO",255,5638816
17,"germany","CITROEN","DS5",255,5638816
17,"germany","DODGE","NITRO",252,5638816
17,"germany","BMW","735",252,5638816
17,"germany","AUDI","A6 E-TRON",250,5638816
17,"germany","MERCEDES_BENZ","AMG GT S",250,5638816
17,"germany","TOYOTA","CAMRY",249,5638816
17,"germany","PEUGEOT","PARTNER TEPEE",248,5638816
17,"germany","MERCEDES_BENZ","GLS 580",245,5638816
17,"germany","FERRARI","488",245,5638816
17,"germany","BYD","DOLPHIN",245,5638816
17,"germany","MERCEDES_BENZ","C 160",244,5638816
17,"germany","MERCEDES_BENZ","SLS",244,5638816
17,"germany","ALFA_ROMEO","159",243,5638816
17,"germany","MASERATI","GRANCABRIO",242,5638816
17,"germany","MERCEDES_BENZ","240",242,5638816
17,"germany","MERCEDES_BENZ","SL 380",242,5638816
17,"germany","MERCEDES_BENZ","EQE 53",242,5638816
17,"germany","NISSAN","350Z",241,5638816
17,"germany","MERCEDES_BENZ","G 320",241,5638816
